url,category_code,secondary_category,subcategory,comments
http://rudaw.net/,POLT,News and media,,
http://www.kurdistan24.net/,POLT,News and media,,
http://ozgurgundem.info/,POLT,News and media,,
http://azadiyawelat.me/,POLT,News and media,,
http://www.kurdstreet.com/,POLT,News and media,,
http://www.dimoqrati.info/,POLT,News and media,,
http://www.pkkonline.com/en/,POLT,News and media,,
